"forecast_date","ensemble_member","variable","value"
2020-09-30,24,"air_temperature",22.175309753418
2020-09-30,24,"shortwave_radiation",266.749999364217
2020-09-30,24,"wind_speed",2.01166889692346
2020-10-01,24,"air_temperature",21.4496309916179
2020-10-01,24,"shortwave_radiation",118.250000158946
2020-10-01,24,"wind_speed",2.1007945984602
2020-10-02,24,"air_temperature",24.277007039388
2020-10-02,24,"shortwave_radiation",243.124998728434
2020-10-02,24,"wind_speed",3.06571007271608
2020-09-25,25,"air_temperature",27.4398615519206
2020-09-25,25,"shortwave_radiation",216.375003178914
2020-09-25,25,"wind_speed",1.69959541161855
2020-09-26,25,"air_temperature",27.7772918701172
2020-09-26,25,"shortwave_radiation",211.374996185303
2020-09-26,25,"wind_speed",1.62166217962901
2020-09-27,25,"air_temperature",27.8599411010742
2020-09-27,25,"shortwave_radiation",195.25
2020-09-27,25,"wind_speed",1.34798033659657
2020-09-28,25,"air_temperature",26.1880457560222
2020-09-28,25,"shortwave_radiation",121.624999682109
2020-09-28,25,"wind_speed",2.35527280469735
2020-09-29,25,"air_temperature",24.8378005981446
2020-09-29,25,"shortwave_radiation",213.249998092651
2020-09-29,25,"wind_speed",3.94138251741727
2020-09-30,25,"air_temperature",21.1048408508301
2020-09-30,25,"shortwave_radiation",272.375
2020-09-30,25,"wind_speed",2.31828315556049
2020-10-01,25,"air_temperature",22.82380956014
2020-10-01,25,"shortwave_radiation",266.999998728434
2020-10-01,25,"wind_speed",1.23585565884908
2020-10-02,25,"air_temperature",24.0621442159017
2020-10-02,25,"shortwave_radiation",261.125001907349
2020-10-02,25,"wind_speed",2.18534767379363
2020-09-25,26,"air_temperature",27.1944862365723
2020-09-25,26,"shortwave_radiation",248.750001907349
2020-09-25,26,"wind_speed",2.33726391196251
2020-09-26,26,"air_temperature",27.5002342224121
2020-09-26,26,"shortwave_radiation",263.124998092651
2020-09-26,26,"wind_speed",1.69390940417846
2020-09-27,26,"air_temperature",27.4405507405599
2020-09-27,26,"shortwave_radiation",204.124998092651
2020-09-27,26,"wind_speed",1.51404245818655
2020-09-28,26,"air_temperature",26.203806813558
2020-09-28,26,"shortwave_radiation",243.625001271566
2020-09-28,26,"wind_speed",1.82286137590806
2020-09-29,26,"air_temperature",24.1669174194336
2020-09-29,26,"shortwave_radiation",86.8750003178914
2020-09-29,26,"wind_speed",3.20731115341187
2020-09-30,26,"air_temperature",18.9712412516276
2020-09-30,26,"shortwave_radiation",279.499998728434
2020-09-30,26,"wind_speed",2.44220817585786
2020-10-01,26,"air_temperature",18.9029200236003
2020-10-01,26,"shortwave_radiation",271.12499554952
2020-10-01,26,"wind_speed",1.34217224270105
2020-10-02,26,"air_temperature",20.4677177429199
2020-10-02,26,"shortwave_radiation",204.374999364217
2020-10-02,26,"wind_speed",1.6130459929506
2020-09-25,27,"air_temperature",26.9547299702962
2020-09-25,27,"shortwave_radiation",167.749999364217
2020-09-25,27,"wind_speed",1.92837985853354
2020-09-26,27,"air_temperature",28.0484545389811
2020-09-26,27,"shortwave_radiation",215.999999364217
2020-09-26,27,"wind_speed",0.980724203089873
2020-09-27,27,"air_temperature",27.8869237263998
2020-09-27,27,"shortwave_radiation",148.5
2020-09-27,27,"wind_speed",1.23463950182001
2020-09-28,27,"air_temperature",25.7367683410645
2020-09-28,27,"shortwave_radiation",130
2020-09-28,27,"wind_speed",1.84588172535102
2020-09-29,27,"air_temperature",26.7036618550619
2020-09-29,27,"shortwave_radiation",246.625000635783
2020-09-29,27,"wind_speed",1.89199102918307
2020-09-30,27,"air_temperature",25.2015841166179
2020-09-30,27,"shortwave_radiation",255.375000635783
2020-09-30,27,"wind_speed",2.09190765023232
2020-10-01,27,"air_temperature",19.4277982076009
2020-10-01,27,"shortwave_radiation",276.99999554952
2020-10-01,27,"wind_speed",2.54693365593751
2020-10-02,27,"air_temperature",19.5595934549968
2020-10-02,27,"shortwave_radiation",272.125001907349
2020-10-02,27,"wind_speed",2.7108415265878
2020-09-25,28,"air_temperature",27.0212086995443
2020-09-25,28,"shortwave_radiation",182.250001907349
2020-09-25,28,"wind_speed",2.0256634503603
2020-09-26,28,"air_temperature",27.7892840067546
2020-09-26,28,"shortwave_radiation",204.250001271566
2020-09-26,28,"wind_speed",1.18735554317633
2020-09-27,28,"air_temperature",27.984386698405
2020-09-27,28,"shortwave_radiation",151.875000635783
2020-09-27,28,"wind_speed",1.17597504829367
2020-09-28,28,"air_temperature",27.466881052653
2020-09-28,28,"shortwave_radiation",187.499998728434
2020-09-28,28,"wind_speed",1.70389441152414
2020-09-29,28,"air_temperature",25.1691095987956
2020-09-29,28,"shortwave_radiation",183.499998092651
2020-09-29,28,"wind_speed",2.83903625607491
2020-09-30,28,"air_temperature",21.7942977905274
2020-09-30,28,"shortwave_radiation",277.25
2020-09-30,28,"wind_speed",2.47759146988392
2020-10-01,28,"air_temperature",21.1055491129558
2020-10-01,28,"shortwave_radiation",267.749997456868
2020-10-01,28,"wind_speed",2.47867143154144
2020-10-02,28,"air_temperature",20.5566129048666
2020-10-02,28,"shortwave_radiation",205.125000635783
2020-10-02,28,"wind_speed",3.1433198650678
2020-09-25,29,"air_temperature",27.1993372599284
2020-09-25,29,"shortwave_radiation",194.249996821086
2020-09-25,29,"wind_speed",1.6572651937604
2020-09-26,29,"air_temperature",27.4229548136393
2020-09-26,29,"shortwave_radiation",241.749998092651
2020-09-26,29,"wind_speed",1.83479220668475
2020-09-27,29,"air_temperature",27.8910245259603
2020-09-27,29,"shortwave_radiation",240.874997456868
2020-09-27,29,"wind_speed",1.40789386133353
2020-09-28,29,"air_temperature",25.5265747070313
2020-09-28,29,"shortwave_radiation",162.124998728434
2020-09-28,29,"wind_speed",2.61844707032045
2020-09-29,29,"air_temperature",23.0682362874349
2020-09-29,29,"shortwave_radiation",237.749999364217
2020-09-29,29,"wind_speed",3.53241481383642
2020-09-30,29,"air_temperature",18.9849143981934
2020-09-30,29,"shortwave_radiation",276.875
2020-09-30,29,"wind_speed",2.32646295924981
2020-10-01,29,"air_temperature",19.8780545552572
2020-10-01,29,"shortwave_radiation",272.124999364217
2020-10-01,29,"wind_speed",1.21433011131982
2020-10-02,29,"air_temperature",19.953515625
2020-10-02,29,"shortwave_radiation",268.999998092651
2020-10-02,29,"wind_speed",2.07066570719083
2020-09-25,30,"air_temperature",27.0345728556315
2020-09-25,30,"shortwave_radiation",215.12500445048
2020-09-25,30,"wind_speed",2.12812866270542
2020-09-26,30,"air_temperature",27.3909520467123
2020-09-26,30,"shortwave_radiation",261.874999364217
2020-09-26,30,"wind_speed",1.59673487395048
2020-09-27,30,"air_temperature",27.2609166463216
2020-09-27,30,"shortwave_radiation",200.624998728434
2020-09-27,30,"wind_speed",1.56672141204278
2020-09-28,30,"air_temperature",26.376294708252
2020-09-28,30,"shortwave_radiation",231.124999364217
2020-09-28,30,"wind_speed",1.96231583257516
2020-09-29,30,"air_temperature",27.0717127482097
2020-09-29,30,"shortwave_radiation",207.000003178914
2020-09-29,30,"wind_speed",2.24541822075844
2020-09-30,30,"air_temperature",27.6223566691081
2020-09-30,30,"shortwave_radiation",248.375003178914
2020-09-30,30,"wind_speed",2.28988408545653
2020-10-01,30,"air_temperature",25.95089747111
2020-10-01,30,"shortwave_radiation",240.749997456868
2020-10-01,30,"wind_speed",2.00887877494097
2020-10-02,30,"air_temperature",23.0002774556478
2020-10-02,30,"shortwave_radiation",258.250001907349
2020-10-02,30,"wind_speed",2.58947827418645
2020-09-25,31,"air_temperature",27.4690668741862
2020-09-25,31,"shortwave_radiation",222.125
2020-09-25,31,"wind_speed",1.9006947328647
2020-09-26,31,"air_temperature",27.7347999572754
2020-09-26,31,"shortwave_radiation",223.999999364217
2020-09-26,31,"wind_speed",1.59792300562064
2020-09-27,31,"air_temperature",28.2528422037761
2020-09-27,31,"shortwave_radiation",216.125
2020-09-27,31,"wind_speed",1.16471169143915
2020-09-28,31,"air_temperature",27.799888865153
2020-09-28,31,"shortwave_radiation",171.124999364217
2020-09-28,31,"wind_speed",1.43700007597605
2020-09-29,31,"air_temperature",26.3568219502767
2020-09-29,31,"shortwave_radiation",241.250002543132
2020-09-29,31,"wind_speed",2.56501457591852
2020-09-30,31,"air_temperature",24.5522031148275
2020-09-30,31,"shortwave_radiation",231.750001271566
2020-09-30,31,"wind_speed",2.49400499463081
2020-10-01,31,"air_temperature",20.2393241882324
2020-10-01,31,"shortwave_radiation",272.749998092651
2020-10-01,31,"wind_speed",2.46251420676708
2020-10-02,31,"air_temperature",19.7917228698731
2020-10-02,31,"shortwave_radiation",261.750000635783
2020-10-02,31,"wind_speed",2.18070049583912
